id,player_api_id,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
4172,32693,58,58,right,medium,medium,6,6,12,21,11,19,8,6,18,13,18,21,53,58,50,22,66,32,62,12,52,25,12,42,7,12,9,6,58,60,58,61,53
4173,32693,58,58,right,medium,medium,6,6,12,21,11,19,8,6,18,13,18,21,53,56,50,22,66,32,62,12,52,25,12,42,7,12,9,6,58,60,58,61,53
4174,32693,58,58,right,medium,medium,6,6,12,9,11,19,8,6,8,13,18,21,53,56,50,22,66,32,62,12,52,25,12,42,7,12,9,6,58,60,58,61,53
4175,32693,58,58,right,medium,medium,6,6,12,9,11,19,8,6,8,13,18,21,53,56,50,22,66,32,62,12,52,25,12,42,7,12,9,6,58,60,58,61,53
4176,32693,58,58,right,medium,medium,21,21,21,21,11,21,8,6,58,21,35,34,53,56,50,22,66,63,71,21,52,54,26,42,49,21,21,6,58,60,58,61,53
4177,32693,67,58,right,medium,medium,21,21,21,21,11,21,8,6,62,21,21,21,53,56,50,22,66,63,71,21,52,54,26,42,49,21,21,6,64,68,62,68,72
4178,32693,66,69,right,medium,medium,21,21,21,21,11,21,8,6,62,21,21,21,53,56,50,22,66,63,71,21,52,54,26,42,49,21,21,6,64,68,62,68,69
4179,32693,67,69,right,medium,medium,21,22,22,21,11,21,8,6,66,21,21,30,53,54,50,22,66,65,70,21,51,55,25,42,30,21,27,6,64,69,66,62,69
4180,32693,68,69,right,medium,medium,11,22,22,13,11,19,8,30,68,14,20,30,53,54,50,22,66,65,70,10,51,55,25,42,30,11,27,6,67,71,68,62,69
4267,14100,68,68,right,medium,medium,13,11,11,11,14,13,14,16,30,22,32,50,41,58,61,21,56,30,64,12,34,17,19,47,17,13,20,13,71,67,63,67,73
4268,14100,68,68,right,medium,medium,13,11,11,11,14,13,14,16,30,22,32,50,41,58,61,21,56,30,64,12,34,17,19,47,17,13,20,13,71,67,63,67,73
4269,14100,68,68,right,medium,medium,13,11,11,11,14,13,14,16,30,22,32,50,41,58,61,21,56,30,64,12,34,17,19,12,17,13,20,13,71,67,63,67,73
4270,14100,66,66,right,medium,medium,13,11,11,11,14,13,14,16,30,22,32,50,41,58,61,21,56,30,64,12,34,17,19,12,17,13,20,13,68,67,63,67,69
4271,14100,66,66,right,medium,medium,13,11,11,11,14,13,14,16,30,22,32,50,41,58,61,21,56,30,64,12,34,17,19,9,17,13,20,13,68,67,63,67,69
4272,14100,66,66,right,medium,medium,25,25,25,25,25,25,25,25,29,25,32,50,41,57,61,35,56,30,64,25,33,25,25,25,25,25,25,25,67,66,62,66,68
4273,14100,66,66,right,medium,medium,25,25,25,25,25,25,25,25,29,25,32,50,41,57,61,35,56,30,64,25,33,25,25,25,25,25,25,25,67,66,62,66,68
4274,14100,65,65,right,medium,medium,25,25,25,25,25,25,25,25,29,25,32,50,41,57,61,35,56,30,64,25,33,25,25,25,25,25,25,25,66,65,61,65,67
4275,14100,65,65,right,medium,medium,25,25,25,25,25,25,25,25,29,25,32,50,41,57,61,35,56,30,64,25,33,25,25,25,25,25,25,25,66,65,61,65,67
4276,14100,68,68,right,medium,medium,25,25,25,25,25,25,25,25,29,25,32,50,41,57,61,35,56,30,64,25,33,25,25,25,25,25,25,25,68,67,61,68,71
4277,14100,69,69,right,medium,medium,25,25,25,25,25,25,25,25,29,25,32,50,41,57,61,35,56,30,64,25,33,25,25,25,25,25,25,25,71,68,61,69,72
4278,14100,66,67,right,medium,medium,12,10,10,10,13,12,13,15,29,25,32,50,41,57,61,35,56,30,64,11,46,16,18,34,16,12,19,12,67,66,55,66,70
4279,14100,66,67,right,medium,medium,12,10,10,10,13,12,13,15,29,25,32,50,41,57,61,35,56,30,64,11,46,16,18,34,16,12,19,12,67,66,55,66,70
4280,14100,64,65,right,medium,medium,12,10,10,10,13,12,13,15,29,25,32,50,41,35,61,35,56,30,64,11,46,16,18,34,16,12,19,12,66,66,55,66,67
4281,14100,64,65,right,medium,medium,12,10,10,10,13,12,13,15,29,25,32,50,41,35,61,35,56,30,64,11,46,16,18,34,16,12,19,12,66,66,55,66,67
4282,14100,64,65,right,medium,medium,12,10,10,10,13,12,13,15,29,25,32,50,41,35,61,35,56,30,64,11,46,16,18,34,16,12,19,12,66,66,55,66,67
4283,14100,64,67,right,medium,medium,12,10,10,10,13,12,13,15,29,25,32,50,41,35,54,35,56,30,59,11,46,16,18,34,16,12,19,12,65,67,57,65,66
4284,14100,61,68,right,medium,medium,12,10,10,10,13,12,13,15,29,25,32,50,41,35,54,35,56,40,59,11,46,16,18,34,16,12,19,12,65,61,57,60,66
4285,14100,61,69,right,medium,medium,12,10,10,10,13,12,13,15,29,25,32,50,56,35,54,35,56,40,41,11,46,16,18,34,16,12,19,12,65,61,57,60,66
4286,14100,62,69,right,medium,medium,12,9,8,8,13,21,26,15,29,25,32,50,56,35,56,35,56,40,41,11,46,16,18,34,16,12,19,12,65,61,57,60,66
4287,14100,61,69,right,medium,medium,27,20,8,8,6,21,26,15,29,25,32,50,56,35,56,35,56,40,41,11,46,16,18,34,16,12,19,33,65,60,56,60,65
4288,14100,55,61,right,medium,medium,27,21,21,21,6,30,26,15,38,25,32,50,56,35,56,35,56,40,41,21,36,42,29,34,37,21,21,33,64,55,38,54,59
4289,14100,55,61,right,medium,medium,27,21,21,21,6,30,26,15,38,25,32,50,56,35,56,35,56,40,41,21,36,42,29,34,37,32,21,33,64,55,38,54,59
4290,14100,55,61,right,medium,medium,27,21,21,21,6,30,26,15,38,25,32,50,56,35,56,35,56,40,41,21,36,42,29,34,37,32,21,33,64,55,38,54,59
4291,14100,55,55,right,medium,medium,27,21,21,21,6,30,26,15,38,25,32,50,56,35,56,35,56,40,41,21,36,42,29,34,37,32,21,33,64,55,38,54,59
4292,14100,55,55,right,medium,medium,27,21,21,21,6,30,26,15,38,25,32,50,56,35,56,35,56,40,41,21,36,42,29,34,37,32,21,33,64,55,38,54,59
4500,698273,70,86,right,medium,medium,13,6,13,52,9,14,13,12,38,10,28,23,35,58,27,23,68,55,62,9,20,42,4,43,16,5,14,12,72,71,69,71,72
4501,698273,67,83,right,medium,medium,13,6,13,28,9,14,13,12,27,10,28,23,35,43,27,23,68,55,62,9,20,10,4,37,16,5,14,12,69,72,68,69,68
4502,698273,67,83,right,medium,medium,13,6,13,28,9,14,13,12,27,10,28,23,35,43,27,23,68,55,62,9,20,10,4,37,16,5,14,12,69,72,68,69,68
4532,37503,75,75,right,medium,medium,11,17,10,27,19,18,19,18,26,23,55,45,53,68,51,19,68,31,55,19,40,19,10,49,20,12,12,11,77,76,67,79,75
4533,37503,74,74,right,medium,medium,11,17,10,27,19,18,19,18,26,23,55,45,53,68,51,19,68,31,55,19,40,19,10,49,20,12,12,11,76,74,70,78,74
4534,37503,72,72,right,medium,medium,25,25,25,26,25,25,25,25,25,24,55,45,53,67,51,38,68,31,55,25,39,25,25,25,29,25,25,25,72,70,68,77,72
4535,37503,72,72,right,medium,medium,25,25,25,26,25,25,25,25,25,24,55,45,53,67,51,38,68,31,55,25,39,25,25,25,29,25,25,25,72,70,68,77,72
4536,37503,72,72,right,medium,medium,25,25,25,26,25,25,25,25,25,24,55,45,53,67,51,38,68,31,55,25,39,25,25,25,29,25,25,25,72,70,68,77,72
4537,37503,74,74,right,medium,medium,25,25,25,27,25,25,25,25,26,25,55,45,53,68,51,39,68,31,55,25,40,25,25,25,30,25,25,25,74,72,70,78,74
4538,37503,74,74,right,medium,medium,25,25,25,27,25,25,25,25,26,25,55,45,53,68,51,39,68,31,55,25,40,25,25,25,30,25,25,25,74,72,70,78,74
4539,37503,74,74,right,medium,medium,11,17,10,27,19,18,19,18,26,25,51,41,53,65,51,39,69,51,55,18,40,20,10,10,30,12,12,11,74,72,70,78,74
4540,37503,74,74,right,medium,medium,11,17,10,27,19,18,19,18,26,25,51,48,53,65,60,39,70,51,55,18,40,20,10,10,30,12,12,11,74,72,70,78,74
4541,37503,74,74,right,medium,medium,11,17,10,27,19,18,19,18,26,25,51,48,53,65,60,39,70,51,55,18,40,20,10,13,30,12,12,11,74,72,70,78,74
4542,37503,74,74,right,medium,medium,11,17,10,27,19,18,19,18,26,25,51,48,53,65,60,39,70,51,55,18,40,20,10,33,30,12,12,11,74,72,70,78,74
4543,37503,73,73,right,medium,medium,11,17,10,27,19,18,19,18,26,25,51,48,53,65,60,39,70,50,58,18,40,20,10,33,30,12,12,11,74,72,70,76,72
4544,37503,73,74,right,medium,medium,11,17,10,27,19,18,19,18,26,25,51,48,53,65,60,39,70,50,60,18,40,20,10,33,30,12,12,11,74,72,70,76,72
4545,37503,74,83,right,medium,medium,11,17,21,37,19,18,19,18,36,23,46,47,63,65,50,39,65,53,58,18,60,30,20,33,30,12,12,11,74,74,71,76,76
4546,37503,73,83,right,medium,medium,25,17,39,37,19,18,19,18,36,23,46,47,63,65,50,39,65,53,58,18,60,30,20,55,30,27,28,29,74,70,71,75,75
4547,37503,74,83,right,medium,medium,25,23,39,37,19,23,19,18,76,23,60,58,63,60,50,39,65,64,66,23,60,58,56,55,65,27,28,29,75,72,76,76,75
4548,37503,80,83,right,medium,medium,25,23,39,37,19,23,19,18,79,23,60,58,63,60,50,39,65,64,69,23,60,58,56,55,65,27,28,29,80,78,79,82,83
4549,37503,78,80,right,medium,medium,25,23,39,37,19,23,19,18,76,23,60,58,63,66,50,39,65,64,66,23,60,58,56,55,65,27,28,29,79,77,76,81,79
4550,37503,74,77,right,medium,medium,25,23,39,37,19,23,19,18,71,23,60,58,63,66,50,39,65,64,66,23,60,58,56,55,65,27,28,29,72,73,71,78,77
4551,37503,74,81,right,medium,medium,23,23,23,23,19,23,19,8,74,23,61,45,63,53,50,29,65,36,67,23,60,58,26,55,65,23,23,29,75,71,74,74,78
4552,37503,74,81,right,medium,medium,20,32,35,12,19,35,19,65,74,35,61,45,63,53,50,63,65,36,67,11,60,58,26,55,65,7,35,29,75,71,74,74,78
4803,38395,60,60,right,medium,medium,25,25,25,25,25,25,25,25,21,27,47,46,31,53,42,25,60,39,68,25,27,21,25,25,25,25,25,25,53,67,60,70,52
4804,38395,60,60,right,medium,medium,25,25,25,25,25,25,25,25,21,27,47,46,31,53,42,25,60,39,68,25,27,21,25,25,25,25,25,25,53,67,60,70,52
4805,38395,60,60,right,medium,medium,25,25,25,25,25,25,25,25,21,27,47,46,31,53,42,25,60,39,68,25,27,21,25,25,25,25,25,25,53,67,60,70,52
4806,38395,60,64,right,medium,medium,25,25,25,25,25,25,25,25,21,27,47,46,31,53,42,25,60,39,68,25,27,21,25,25,25,25,25,25,53,67,60,70,52
4807,38395,62,64,right,medium,medium,25,25,25,25,25,25,25,25,21,27,47,46,31,53,42,25,60,39,68,25,27,21,25,25,25,25,25,25,55,69,60,72,55
4808,38395,62,65,right,medium,medium,25,25,25,25,25,25,25,25,21,27,47,46,31,53,42,25,60,39,68,25,27,21,25,25,25,25,25,25,55,69,60,72,55
4809,38395,62,64,right,medium,medium,25,25,25,25,25,25,25,25,21,27,47,46,31,54,42,25,60,39,68,25,27,21,25,25,25,25,25,25,55,69,60,74,54
4810,38395,62,66,right,medium,medium,25,25,25,25,25,25,25,25,21,27,47,46,31,54,42,25,60,39,68,5,27,21,25,25,25,25,25,25,55,69,60,74,54
4811,38395,66,66,right,medium,medium,25,25,25,25,25,25,25,25,21,27,47,46,31,54,42,25,60,34,68,5,27,21,25,25,16,25,25,25,65,69,60,74,62
4812,38395,64,64,right,medium,medium,25,25,25,25,25,25,25,25,21,27,47,46,31,54,42,25,60,39,68,5,27,21,25,25,16,25,25,25,57,68,60,75,61
4813,38395,64,64,right,medium,medium,25,25,25,25,25,25,25,25,21,27,47,46,31,54,42,25,60,39,68,5,27,21,25,25,16,25,25,25,57,68,60,75,61
4814,38395,65,64,right,medium,medium,25,25,25,25,25,25,25,25,67,27,47,46,31,54,42,25,60,39,68,5,27,21,25,25,16,25,25,25,66,68,67,75,62
4815,38395,71,73,right,medium,medium,25,25,25,25,25,25,25,25,68,27,47,46,31,54,42,25,60,39,68,5,27,21,25,25,16,25,25,25,71,69,68,77,69
4816,38395,68,70,right,medium,medium,25,25,25,25,25,25,25,25,68,27,47,46,31,54,42,25,60,39,68,5,27,21,25,25,16,25,25,25,71,65,68,75,63
4817,38395,69,70,right,medium,medium,25,25,25,25,25,25,25,25,68,27,47,46,31,54,42,25,60,39,68,5,27,21,25,25,16,25,25,25,71,65,68,75,63
4818,38395,69,70,right,medium,medium,25,25,25,25,25,25,25,25,68,27,47,46,31,54,42,25,60,39,68,5,27,21,25,25,16,25,25,25,71,65,68,75,63
4844,30143,70,75,right,medium,medium,25,25,25,28,25,25,25,23,32,20,45,45,50,65,30,43,65,38,65,25,31,25,25,25,38,25,25,25,73,65,54,69,79
4845,30143,70,75,right,medium,medium,25,25,25,28,25,25,25,23,32,20,45,45,50,65,30,43,65,38,65,25,31,25,25,25,38,25,25,25,73,65,54,69,79
4846,30143,70,75,right,medium,medium,25,25,25,28,25,25,25,23,32,20,45,45,50,65,30,43,65,38,65,25,31,25,25,25,38,25,25,25,73,65,54,69,79
4847,30143,70,75,right,medium,medium,25,25,25,28,25,25,25,23,32,20,45,45,50,65,30,43,65,38,65,25,31,25,25,25,38,25,25,25,73,65,54,69,79
4848,30143,70,75,right,medium,medium,25,25,25,28,25,25,25,23,32,20,45,45,50,65,30,43,65,38,65,25,33,25,25,25,38,25,25,25,73,65,54,69,79
4849,30143,71,76,right,medium,medium,25,25,25,29,25,25,25,24,33,21,45,45,50,66,30,44,65,38,65,25,34,25,25,22,39,25,25,25,74,66,55,70,80
4850,30143,70,76,right,medium,medium,25,25,25,29,25,25,25,24,33,21,45,45,40,60,30,44,65,38,65,25,34,25,25,22,39,25,25,25,74,66,50,70,78
4851,30143,72,76,right,medium,medium,25,25,25,29,25,25,25,24,33,21,45,45,40,66,30,44,65,38,65,25,34,25,25,22,39,25,25,25,74,68,55,74,78
4852,30143,71,76,right,medium,medium,25,25,25,29,25,25,25,24,33,21,45,45,40,66,30,44,65,38,65,25,34,25,25,22,39,25,25,25,74,66,55,72,78
4853,30143,74,78,right,medium,medium,25,25,25,29,25,25,25,24,33,21,45,44,41,70,30,44,65,29,60,25,34,25,25,22,39,25,25,25,76,68,58,76,82
4854,30143,74,80,right,medium,medium,25,25,25,29,25,25,25,24,33,21,45,44,41,70,30,44,65,29,60,25,34,25,25,22,39,25,25,25,76,68,58,76,82
4855,30143,74,80,right,medium,medium,25,25,25,29,25,25,25,24,33,21,45,44,41,69,30,44,65,29,60,25,34,25,25,22,39,25,25,25,76,72,55,76,78
4856,30143,73,80,right,medium,medium,25,25,25,29,25,25,25,24,33,21,45,44,41,69,30,44,65,29,60,25,34,25,25,22,39,25,25,25,75,71,55,75,77
4857,30143,74,80,right,medium,medium,25,25,25,29,25,25,25,24,33,21,45,44,41,69,30,44,65,29,60,25,34,25,25,22,39,25,25,25,76,72,55,76,78
4858,30143,73,80,right,medium,medium,25,25,25,29,25,25,25,25,33,21,45,44,41,69,30,44,65,29,60,25,34,25,25,25,39,25,25,25,74,70,60,74,76
4859,30143,72,80,right,medium,medium,13,12,13,29,12,15,8,14,33,21,45,44,41,64,30,44,65,29,60,9,34,20,10,12,39,16,11,7,74,70,60,74,76
4860,30143,72,80,right,medium,medium,13,12,13,29,12,15,8,14,33,21,45,44,41,64,30,44,65,29,60,9,34,20,10,12,39,16,11,7,74,70,60,74,76
4861,30143,72,80,right,medium,medium,13,12,13,29,12,15,8,14,33,21,50,50,48,64,30,44,69,30,64,9,48,20,10,32,39,16,11,7,74,70,60,74,76
4862,30143,72,84,right,medium,medium,13,12,13,29,12,15,8,14,33,21,50,50,48,64,30,44,69,30,64,9,48,20,10,32,39,16,11,7,74,70,60,74,76
4863,30143,73,78,right,medium,medium,13,12,13,29,12,15,8,14,33,21,50,50,48,64,30,44,70,50,64,9,48,20,10,46,41,16,20,24,74,70,64,76,78
4864,30143,73,83,right,medium,medium,13,12,13,29,12,15,8,14,33,21,50,50,48,64,30,44,70,50,64,9,48,20,10,46,41,16,20,24,74,70,64,76,78
4865,30143,70,80,right,medium,medium,13,12,13,29,12,15,14,11,33,21,50,50,48,64,60,44,70,50,64,12,48,20,10,46,41,14,11,11,68,66,60,72,76
4866,30143,62,70,right,medium,medium,13,12,33,29,12,15,12,15,33,21,50,50,48,64,60,55,68,50,60,12,48,20,10,46,41,14,23,37,61,60,59,64,64
4867,30143,54,70,right,medium,medium,23,23,33,39,12,25,12,15,50,31,56,53,48,54,60,25,68,51,54,23,58,51,54,46,56,23,23,37,51,52,50,52,60
4868,30143,54,70,right,medium,medium,23,23,33,39,12,25,12,15,50,31,56,53,48,54,60,25,68,51,54,23,58,51,54,46,56,34,23,37,51,52,50,52,60
4869,30143,54,70,right,medium,medium,23,23,33,39,12,25,12,15,50,31,56,53,48,54,60,25,68,51,54,23,58,51,54,46,56,34,23,37,51,52,50,52,60
4870,30143,54,70,right,medium,medium,23,23,33,39,12,25,12,15,50,31,56,53,48,54,60,25,68,51,54,23,58,51,54,46,56,34,23,37,51,52,50,52,60
4871,30143,54,70,right,medium,medium,23,23,33,39,12,25,12,15,50,31,56,53,48,54,60,25,68,51,54,23,58,51,54,46,56,34,23,37,51,52,50,52,60
4872,102394,67,67,right,medium,medium,25,15,14,29,25,12,22,20,27,19,58,60,64,61,66,22,84,34,56,21,34,26,13,31,21,11,11,10,72,63,63,66,71
4873,102394,70,70,right,medium,medium,25,15,14,29,25,12,22,20,27,19,58,60,64,61,66,22,84,34,56,21,34,26,13,31,21,11,11,10,75,67,66,69,74
4874,102394,69,69,right,medium,medium,25,15,14,29,25,12,22,20,27,19,58,60,64,60,66,22,84,34,56,21,34,26,13,31,21,11,11,10,74,65,65,68,73
4875,102394,67,67,right,medium,medium,30,25,25,28,24,25,21,25,26,28,58,60,64,59,66,21,84,34,56,30,33,25,25,25,20,25,25,25,74,60,64,62,76
4876,102394,67,67,right,medium,medium,25,25,25,28,24,25,21,25,26,28,58,60,64,59,66,21,84,34,56,25,33,25,25,25,25,25,25,25,74,60,64,62,76
4877,102394,67,69,right,medium,medium,25,25,25,28,24,25,21,25,26,28,58,60,64,59,66,21,84,34,56,25,33,25,25,25,25,25,25,25,74,60,64,62,76
4878,102394,67,69,right,medium,medium,25,25,25,28,25,25,25,25,26,28,58,60,64,59,66,21,84,34,56,25,33,25,25,25,25,25,25,25,74,60,64,62,76
4879,102394,67,71,right,medium,medium,17,14,13,28,14,11,9,19,26,28,58,60,64,59,66,21,86,34,56,13,33,25,12,27,15,10,8,9,74,60,64,62,76
4880,102394,67,69,right,medium,medium,17,14,13,28,14,11,9,19,26,28,58,60,64,59,66,21,86,34,56,13,33,25,12,27,15,10,8,9,74,60,64,62,76
4881,102394,66,69,right,medium,medium,17,14,14,18,14,13,9,19,16,18,58,60,64,59,66,11,81,34,56,13,29,25,12,27,15,10,12,12,74,57,55,59,75
4882,102394,64,68,right,medium,medium,17,14,14,18,14,13,9,19,16,18,58,59,64,56,66,11,79,34,56,13,29,25,12,27,15,10,12,12,71,57,55,56,73
4883,102394,63,70,right,medium,medium,17,14,14,18,14,13,20,19,16,18,58,59,64,56,33,11,75,34,36,13,29,25,12,27,15,10,12,12,66,57,56,58,71
4884,102394,61,70,right,medium,medium,17,4,4,18,9,8,20,19,16,18,58,59,64,36,33,11,72,34,36,3,29,25,12,27,15,5,2,2,65,57,56,58,65
4885,102394,60,70,right,medium,medium,21,21,21,21,9,21,20,19,66,21,28,29,64,36,33,21,72,34,36,21,29,38,27,27,35,21,21,2,62,60,66,58,65
4886,102394,59,70,right,medium,medium,21,21,21,21,9,21,20,19,66,21,28,29,64,36,33,21,72,34,36,21,29,38,27,27,35,21,21,2,58,60,66,58,65
4887,102394,68,71,right,medium,medium,21,21,21,21,9,21,20,19,72,21,28,29,64,36,33,21,72,34,36,21,29,38,27,27,35,21,21,2,68,70,72,72,70
4888,102394,68,71,right,medium,medium,21,21,21,21,9,21,20,19,72,21,28,29,64,36,33,21,72,34,36,21,29,38,27,27,35,21,21,2,68,70,72,72,70
4992,39743,66,66,right,medium,medium,17,15,8,25,15,10,12,17,37,25,55,55,54,65,60,35,71,50,68,12,20,20,10,45,36,16,15,13,63,64,56,70,68
4993,39743,66,70,right,medium,medium,17,9,23,25,15,21,12,17,37,25,55,55,54,65,64,45,71,50,68,12,20,20,10,45,36,16,15,13,63,64,56,70,68
4994,39743,62,70,right,medium,medium,17,9,35,35,5,1,12,7,17,15,55,55,54,65,70,35,65,50,73,12,20,20,10,45,26,16,15,18,63,64,42,63,63
4995,39743,62,70,right,medium,medium,17,9,35,35,5,1,12,7,17,15,55,55,54,65,70,35,65,50,73,12,20,20,10,45,26,16,15,18,63,64,42,63,63
4996,39743,62,70,right,medium,medium,17,9,35,35,5,1,12,7,17,15,55,55,54,65,70,35,65,50,73,12,20,20,10,45,26,16,15,18,63,64,42,63,63
4997,39743,59,63,right,medium,medium,17,9,35,35,5,1,12,7,38,15,55,55,54,65,70,35,65,50,70,12,20,20,10,45,26,16,15,18,63,63,38,63,38
4998,39743,59,63,right,medium,medium,17,9,35,35,5,1,12,60,38,15,55,55,54,65,70,35,65,50,70,12,20,20,10,45,26,16,15,18,63,63,38,63,38
5061,39302,67,67,right,medium,medium,12,11,10,20,13,12,19,11,13,11,37,42,47,63,30,21,75,34,65,14,31,20,11,25,22,11,15,20,68,68,61,65,72
5062,39302,65,65,right,medium,medium,12,11,10,20,13,12,19,11,13,11,37,42,47,63,30,21,75,34,65,14,31,20,11,25,22,11,15,20,63,64,61,65,69
5063,39302,65,66,right,medium,medium,12,11,10,20,13,12,19,11,13,11,37,42,47,63,30,21,75,34,65,14,31,20,11,25,22,11,15,20,63,64,61,65,69
5064,39302,65,67,right,medium,medium,12,11,10,20,13,12,19,11,13,11,37,42,47,63,30,21,75,34,65,14,31,20,11,25,22,11,15,20,63,64,61,65,69
5065,39302,65,68,right,medium,medium,12,11,10,20,13,12,19,11,13,11,37,42,47,63,30,21,75,34,65,14,31,20,11,25,22,11,15,20,63,64,61,65,69
5066,39302,65,68,right,medium,medium,12,11,10,20,13,12,19,11,13,11,37,42,47,63,30,21,75,34,65,14,31,20,11,25,22,11,15,20,63,64,61,65,69
5067,39302,65,68,right,medium,medium,11,8,9,19,12,11,18,10,12,10,37,42,47,63,30,21,75,34,65,13,31,19,10,9,22,10,14,19,63,64,61,65,69
5068,39302,65,68,right,medium,medium,11,8,9,19,12,11,18,10,12,10,50,50,56,63,30,21,78,51,68,13,41,20,10,32,22,10,14,19,63,64,61,65,69
5069,39302,65,68,right,medium,medium,11,8,9,19,12,11,18,10,12,10,50,50,56,63,30,21,78,51,68,13,41,20,10,32,22,10,14,19,63,64,61,65,69
5070,39302,62,77,right,medium,medium,11,8,9,19,12,11,18,10,12,10,50,50,49,63,30,21,72,51,66,13,41,20,10,44,22,10,14,19,60,61,58,62,66
5071,39302,64,79,right,medium,medium,11,8,9,19,12,11,18,10,12,10,50,50,49,63,30,21,72,51,66,13,41,20,10,44,22,10,14,19,62,63,60,64,68
5072,39302,63,70,right,medium,medium,11,12,11,19,12,11,10,21,12,10,50,50,49,63,60,46,72,51,68,13,41,20,10,44,21,10,14,19,62,63,60,64,64
5073,39302,60,70,right,medium,medium,11,12,11,19,12,9,5,21,12,10,53,54,59,63,64,46,74,51,68,13,41,20,10,44,21,6,14,19,60,60,60,60,60
5074,39302,65,80,right,medium,medium,20,20,20,20,12,20,5,21,68,20,23,24,59,22,64,20,74,41,38,20,20,19,21,44,20,20,20,19,58,66,68,66,78
5075,39302,65,80,right,medium,medium,20,20,20,20,12,20,5,21,68,20,23,24,59,22,64,20,74,41,38,20,20,19,21,44,20,20,20,19,58,66,68,66,78
5090,74028,65,65,right,medium,medium,14,10,13,28,11,12,10,12,36,21,44,44,49,66,33,21,66,34,65,11,38,19,10,31,23,18,11,13,64,61,58,70,67
5091,74028,65,65,right,medium,medium,14,10,13,28,11,12,10,12,36,21,44,44,49,66,33,21,66,34,65,11,38,19,10,31,23,18,11,13,64,61,57,70,67
5092,74028,64,64,right,medium,medium,25,25,25,27,25,25,25,25,35,20,44,44,49,65,33,33,66,34,65,25,37,25,25,25,22,25,25,25,63,60,56,69,66
5093,74028,64,64,right,medium,medium,25,25,25,27,25,25,25,25,35,20,44,44,49,65,33,33,66,34,65,25,37,25,25,25,22,25,25,25,63,61,56,69,66
5094,74028,64,64,right,medium,medium,25,25,25,27,25,25,25,25,35,20,44,44,49,65,33,33,66,34,65,25,37,25,25,25,22,25,25,25,63,61,56,69,66
5095,74028,64,64,right,medium,medium,25,25,25,27,25,25,25,25,35,20,44,44,49,65,33,33,66,34,65,25,37,25,25,25,22,25,25,25,63,61,56,69,66
5096,74028,67,67,right,medium,medium,25,25,25,28,25,25,25,25,36,21,44,44,49,66,33,34,66,34,65,25,38,25,25,25,23,25,25,25,65,63,58,70,70
5097,74028,67,67,right,medium,medium,25,25,25,28,25,25,25,25,36,21,44,44,49,66,33,34,66,34,65,25,38,25,25,25,23,25,25,25,65,63,58,70,70
5098,74028,66,67,right,medium,medium,14,15,13,28,19,12,12,12,36,21,44,44,49,65,33,34,66,34,65,13,38,20,10,14,23,18,11,13,65,63,58,70,70
5099,74028,65,66,right,medium,medium,14,15,13,28,19,12,12,12,36,21,44,44,49,65,33,34,66,34,65,13,38,20,10,14,23,19,11,13,63,61,55,69,70
5100,74028,65,66,right,medium,medium,14,15,13,28,19,12,12,12,36,21,50,50,52,63,30,34,70,50,67,13,40,20,10,32,23,19,11,13,63,61,55,69,70
5101,74028,65,66,right,medium,medium,14,5,13,28,9,12,2,12,36,21,50,50,52,63,30,34,70,50,67,3,40,20,10,32,23,19,11,13,63,61,55,69,70
5102,74028,65,66,right,medium,medium,14,5,13,28,9,12,7,12,36,21,50,50,48,63,30,34,70,50,66,6,40,20,10,42,23,19,11,13,63,61,55,69,70
5103,74028,65,66,right,medium,medium,14,5,13,28,9,12,7,12,36,21,50,50,48,63,30,34,70,50,66,6,40,20,10,42,23,19,11,13,63,61,55,69,70
5104,74028,63,67,right,medium,medium,17,11,33,29,16,16,14,14,34,23,50,50,48,63,60,40,70,50,66,14,40,20,10,42,32,11,22,12,60,61,55,65,65
5105,74028,60,66,right,medium,medium,17,4,3,19,6,6,14,14,24,13,37,32,61,63,34,20,56,30,50,4,40,20,20,32,22,1,2,4,66,45,46,58,69
5106,74028,58,63,right,medium,medium,22,22,22,22,6,22,14,14,44,22,36,31,61,62,34,22,56,29,50,22,38,38,35,32,38,22,22,4,65,43,44,55,68
5107,74028,58,58,right,medium,medium,22,22,22,22,6,22,14,14,44,22,36,31,61,62,34,22,56,29,50,22,38,38,35,32,38,22,22,4,65,43,44,55,68
5108,74028,58,58,right,medium,medium,22,22,22,22,6,22,14,14,44,22,36,31,61,62,34,22,56,29,50,22,38,38,35,32,38,22,22,4,65,43,44,55,68
6192,561819,64,66,right,medium,medium,15,16,19,31,16,18,17,16,45,22,53,48,49,59,48,45,66,31,75,19,45,24,14,26,23,19,12,18,66,59,64,66,66
6193,561819,64,68,right,medium,medium,15,16,19,31,16,18,17,16,45,22,53,48,49,59,48,45,66,31,75,19,45,24,14,26,23,19,12,18,66,59,64,66,66
6194,561819,64,69,right,medium,medium,15,16,19,31,16,18,17,16,45,22,53,48,49,59,48,45,66,31,75,19,45,24,14,26,23,19,12,18,66,59,64,66,66
